title,author,publisher,series,sales_date,isbn,price,item_url,image_url,description,availability
「B」で生きる経済学,森永卓郎 著,中央公論新社,中公新書ラクレ,2003.9,4121501004,748,https://books.rakuten.co.jp/rb/1591488/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150100.jpg,能力主義や成果主義が喧伝される時代。しかし「勝ち組」は満足した人生を保証するのか。本書は日本人が置かれている現実を直視し、真に幸福で人間的な生き方とは何かを明らかにする。,1
アメリカ保守革命,中岡望 著,中央公論新社,中公新書ラクレ,2004.4,4121501268,836,https://books.rakuten.co.jp/rb/1661801/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150126.jpg,アメリカで始まり、「アメリカ化」という形で世界を席巻する保守革命。リベラリズムと対峙しながら思想運動として起こり、やがて現実の政策へと影響力を拡大していく発展過程を詳述する。,1
対テロリズム戦争,読売新聞調査研究本部 編著,中央公論新社,中公新書ラクレ,2001.11,4121500245,792,https://books.rakuten.co.jp/rb/1390799/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150024.gif,対米中枢テロは、特定の集団と国家が対決する「非対称戦争」の開始であった。本書はビンラーディンやタリバン、そして中東・アメリカ関係を分析し、日本が求められる対応とは何かを検討する。,1
純文学とは何か,小谷野敦 著,中央公論新社,中公新書ラクレ ; 604,2017.11,9784121506047,880,https://books.rakuten.co.jp/rb/15186131/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6047/9784121506047.jpg,"芥川賞と直木賞の候補作選びにはじまり、村上春樹はノーベル文学賞をいつとるのか、など、季節ごとに繰り返される文学的時事ネタがある。話題の根底にあるのは、「文学」そのものへの関心であり、境界がみえなくなりつつあるといわれる「純文学」と「大衆文学」の違いである。しかし、本当に「純文学」と「大衆文学」の区別はなくなったのだろうか。
「母子寮前」で第一四四回芥川賞（平成二二年下期）、「ヌエのいた家」で第一五二回芥川賞（平成二六年下期）の候補になったこともある著者が、『久米正雄伝』で「純文学では食べていけない＝純文学余技説」を論じ、『芥川賞の偏差値』で詳細なデータブックをつくり、いま、満を持してはなつ、「純文学とは何か」。

日本における「純文学」と「大衆文学」それぞれの歴史を、過去の具体的な作品をとりあげながら考察する。また、専門分野である比較文学の立場から、ノーベル文学賞をはじめとする海外での文学賞のあり方や、とくに特徴的な英語圏における「文学」の定義づけ、そして映画、コミック、ラノベなどのジャンルにおける今日的「文学」のあり方を描く。",1
南京事件 : 「虐殺」の構造,秦郁彦 著,中央公論社,中公新書,1986.2,4121007956,814,https://books.rakuten.co.jp/rb/210922/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,新史料を軸に“そのとき南京で何が起きたのか”を洗い直す。,1
百人一首 : 恋する宮廷,高橋睦郎 著,中央公論新社,中公新書,2003.12,4121017250,814,https://books.rakuten.co.jp/rb/1627226/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1210/12101725.jpg,鎌倉時代初期、藤原定家によって編まれた「百人一首」は、カルタとしての普及もあって、私たちが最も親しんでいる和歌のアンソロジーである。時代ごとにさまざまな読まれ方を許容する奥深い世界は、現代においてもまた、今日ならではの社会環境や情報の上に立った読みを可能にするはずである。本書は、現代詩の第一人者が、海外の詩歌にも思いを馳せながら、百首について、豊かな読みの可能性を示すものである。,1
魯迅 : 阿Q中国の革命,片山智行 著,中央公論社,中公新書,1996.2,4121012879,924,https://books.rakuten.co.jp/rb/785581/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2876/9784121012876.jpg,,1
今夜もひとり居酒屋,池内紀 著,中央公論新社,中公新書 ; 2118,2011.6,9784121021182,814,https://books.rakuten.co.jp/rb/11198856/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1182/9784121021182.jpg,居酒屋に人一倍したしむようになったのは、「二合半のおじさん」のせいである。三十代初めに出くわして三十年ちかくつき合った。そしていろんなことをおそわったーへんくつだが、心をひらいた者にはこよなくやさしい。そんな居酒屋が、方々の町の片隅で慎ましやかに提灯を掲げている。よく知る店もよし、見知らぬ町の見知らぬ店もよし。ふらりと入れば、酒に食べ物、店主と客が織りなす独特の時間がそこにある。,1
中国ニセモノ商品,馬場錬成 著,中央公論新社,中公新書ラクレ,2004.6,4121501381,836,https://books.rakuten.co.jp/rb/1679991/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150138.jpg,車、ハイテク製品、食品、キャラクター商品…あらゆる種類の中国製ニセモノが世界中へ向けて出荷されている。本書は現地を含めた長期取材をもとに、日中間の裏面に横たわる経済問題に迫る。,1
戦略的思考とは何か,岡崎久彦 著,中央公論新社,中公新書 ; 700,2019.8,9784121807007,1012,https://books.rakuten.co.jp/rb/15986238/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7007/9784121807007.jpg,平和を望むなら、戦略論の教養は欠かせない。歴史と地理を入り口に、日本が置かれた戦略的環境を解明。国家戦略を論じたロングセラー。,1
物語イギリスの歴史. 下 (清教徒・名誉革命からエリザベス2世まで),君塚直隆 著,中央公論新社,中公新書 ; 2319,2015.5,9784121023193,946,https://books.rakuten.co.jp/rb/13202531/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3193/9784121023193.jpg,１７世紀、王の絶対君主政への信奉は、清教徒・名誉革命を誘発し議会の権限が増す。１８世紀半ば以降の産業革命下、内閣・政党が政治の主導権を獲得。グラッドストンら優れた政治家も現れ、１９世紀、ヴィクトリア女王の時代は「世界の工場」かつ「最強国」となった。だが２０世紀に入り、二つの世界大戦で国家は疲弊。経済停滞は「英国病」と揶揄された。本書は、近代化の胎動から、サッチャー、ブレアらが登場する現代までを描く。,1
伊藤博文 : 知の政治家,瀧井一博 著,中央公論新社,中公新書 ; 2051,2010.4,9784121020512,1034,https://books.rakuten.co.jp/rb/6422427/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0512/9784121020512.jpg,幕末維新期、若くして英国に留学、西洋文明の洗礼を受けた伊藤博文。明治維新後は、憲法を制定し、議会を開設、初代総理大臣として近代日本の骨格を創り上げた。だがその評価は、哲学なき政略家、思想なき現実主義者、また韓国併合の推進者とされ、極めて低い。しかし事実は違う。本書は、「文明」「立憲国家」「国民政治」の三つの視角から、丹念に生涯を辿り、伊藤の隠された思想・国家構想を明らかにする。,1
社会学 : わたしと世間,加藤秀俊 著,中央公論新社,中公新書 ; 2484,2018.4,9784121024848,858,https://books.rakuten.co.jp/rb/15395531/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4848/9784121024848.jpg,"明治期に充ててしまった馴染みの薄い訳語のせいで、現代の私たちにとっても抽象的で今ひとつ理解しにくいのが社会、そして社会学である。だが、社会とは私たちを取りまく世間（せけん）のことに他ならない。
本書では、集団、コミュニケーション、組織、自我などのキーワードを切り口に、世の中の仕組みをよりよく知る方法を伝授。碩学による社会学入門にして、知的好奇心を持ちつづけ、人生を楽しむためのヒント。",1
菜根譚 : 中国の処世訓,湯浅邦弘 著,中央公論新社,中公新書 ; 2042,2010.2,9784121020420,902,https://books.rakuten.co.jp/rb/6325073/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0420/9784121020420.jpg,中国では長く厳しい乱世が多くの処世訓を生んだ。中でも最高傑作とされるのが、明末に著された『菜根譚』である。社会にあって身を処する世知と、世事を離れ人生を味わう心得の双方を記したこの書は、江戸期に和訳されて後、生涯の道を説くものとして多くの日本人の座右の書となった。本書では内容を精選して解説するとともに、背景となる儒教・仏教・道教の古典や故事、人物を丁寧に紹介、より深い理解へと読者を誘う。,1
論争・道路特定財源,中公新書ラクレ編集部 編,中央公論新社,中公新書ラクレ,2001.10,4121500202,748,https://books.rakuten.co.jp/rb/1385558/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150020.gif,構造改革の焦点の一つ「道路特定財源」。制度の代表的賛成論・反対論を巻頭に掲載したうえで、幅広い立場の意見を集約。政治、地方及びユーザーの視点もまとめて、問題の所在を示す。,1
「英語脳」のつくり方,和田秀樹 著,中央公論新社,中公新書ラクレ,2003.11,4121501098,770,https://books.rakuten.co.jp/rb/1612165/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150109.jpg,大人に必要なのは「流暢なお子さま英語」か？否。こてこてのジャパニーズ・イングリッシュでＯＫ。大切なのは中身だ。脳内に眠る記憶＝受験英語を再活性する“ずる賢いやり方”を伝授。,1
拝啓、患者サマザマ,入野忠芳 著,中央公論新社,中公新書ラクレ,2003.12,4121501160,814,https://books.rakuten.co.jp/rb/1622736/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150116.jpg,医療を取り巻く世間の風が吹き荒れる中、人間の情愛はどこへ行くのか…サマザマな患者さんが訪れる診察室を舞台に、医療のやさしさと淋しさを洒脱に綴るエッセイ集。,1
犬と人のいる文学誌,小山慶太 著,中央公論新社,中公新書 ; 1996,2009.4,9784121019967,858,https://books.rakuten.co.jp/rb/6049430/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9967/9784121019967.jpg,犬は、人類ともっともつきあいの長い動物である。番犬や狩猟犬としてだけでなく、パートナーとしていまや人の生活に欠かせない存在である。人は犬とめぐりあい、一緒に走り、共に暮らす。しかし犬は人よりもはやく老い、先に死んでいく…。人はなぜこれほどにも犬に愛着を抱くのだろうか。本書は人と犬のさまざまな関わり合いを、夏目漱石や向田邦子、江國香織などの文学作品を通して味わうものである。,1
地図記号のひみつ,今尾恵介 著,中央公論新社,中公新書ラクレ ; 784,2023.1,9784121507846,968,https://books.rakuten.co.jp/rb/17366572/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7846/9784121507846.jpg,学校で習って、誰もが親しんでいる地図記号。だが、実はまだまだ知られていないことも多い。日本で初めての地図記号「温泉」、ナチス・ドイツを連想させるとして「卍」からの変更が検討された「寺院」、高齢化を反映して小中学生から公募した「老人ホーム」……。地図記号からは、明治から令和に至る日本社会の変貌が読み取れるのだ。中学生の頃から地形図に親しんできた地図研究家が、地図記号の奥深い世界を紹介する。,1
キメラ-満洲国の肖像,山室信一 著,中央公論新社,中公新書,2004.7,4121911385,1430,https://books.rakuten.co.jp/rb/1694000/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1219/12191138.jpg,一九三二年三月、中国東北地方に忽然と出現し、わずか一三年五カ月後に姿を消した国家、満洲国。今日なおその影を色濃く残す満洲国とは何だったのか。本書は建国の背景、国家理念、統治機構の特色を明らかにし、そこに凝縮して現れた近代日本の国家観、民族観、そしてアジア観を問い直す試みである。新たに満洲・満洲国の前史と戦後に及ぼした影響など、その歴史的意義を想定問答形式によって概観する章を増補した。,1
キメラー満洲国の肖像,山室信一 著,中央公論社,中公新書,1993.7,4121011384,924,https://books.rakuten.co.jp/rb/605673/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1381/9784121011381.jpg,１９３２年３月、中国東北地方に忽然と出現し、わずか１３年５カ月後に姿を消した国家、満洲国。今日なおその影を色濃く残す満洲国とは何だったのか。在満蒙各民族の楽土を目指すユートピアか、国民なき兵営国家なのか。本書は、満洲国の肖像をギリシア神話の怪獣キメラに譬えることによって、建国の背景、国家理念、統治機構の特色を明らかにし、そこに凝縮して現われた近代日本の国家観、民族観、そしてアジア観を問い直す試みである。,1
歴代陸軍大将全覧. 明治篇,"半藤一利, 横山恵一, 秦郁彦, 原剛 著",中央公論新社,中公新書ラクレ ; 303,2009.1,9784121503039,1210,https://books.rakuten.co.jp/rb/5950318/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3039/9784121503039.jpg,陸軍大将全員の人物像と事績を４人の歴史家が洩らさず紹介した、リーダブルな陸軍史の決定版。本書は西郷・山県・児玉・乃木など、明治期の大将３１人を扱い、その実像を伝える。,1
ヴィーコ : 学問の起源へ,上村忠男 著,中央公論新社,中公新書 ; 2035,2009.12,9784121020352,858,https://books.rakuten.co.jp/rb/6246219/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0352/9784121020352.jpg,ヴィーコ（一六六八ー一七四四）は、学問的な世界把握にはらまれる理性主義的錯誤の危険性をことのほか鋭く認識していた、ナポリ生まれの哲学者である。大量破壊兵器、環境破壊など、ヨーロッパ的諸科学のもたらした弊害がかつてにも増して深刻味を帯びつつある今日、ヴィーコの学問批判のもつ意味は大きい。本書は『新しい学』の新訳等を完成させた碩学による、ヴィーコの学問観への透徹した案内である。詳細な文献表付。,1
日本語力と英語力,"齋藤孝, 斎藤兆史 著",中央公論新社,中公新書ラクレ,2004.4,4121501284,792,https://books.rakuten.co.jp/rb/1661803/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150128.jpg,コミュニケーション力が身に付く普遍的論理とは？曰く「国語教育を充実させよ」「英会話ごっこのような早期教育を止めよ」「『型』の訓練を中心に据えて、素読、暗誦、反復練習を」。,1
宦官 : 側近政治の構造,三田村泰助 著,中央公論新社,中公新書 ; 7,2012.10,9784121800077,924,https://books.rakuten.co.jp/rb/11936257/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0077/9784121800077.jpg,宦官とは何か。身分差別のきびしい社会にあって彼らが後宮に奉仕し、皇帝の側近として権力を壟断し得たのはなぜか。これらの問いに対して、従来の通史は明確な解答を与えていない。本書は、この存在が過去四千年にわたる専制君主制と表裏して生きながらえた中国を中心に、その実体を初めて明らかにしたものである。この奇怪な組織の解明は、現代に対する新たな視点を与えるにちがいない。,1
近代絵画史 : カラー版. 下,高階秀爾 著,中央公論新社,中公新書 ; 386,2017.9,9784121903860,1122,https://books.rakuten.co.jp/rb/15143825/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3860/9784121903860.jpg,二十世紀の美術は、思いがけない多面的展開によって私たちを驚かす。しかし、抽象絵画やシュルレアリスムの作品は、決して画家の気まぐれや偶然の産物ではない。それぞれの美術運動は、印象派で頂点を極めた写実主義を想像力で乗り越えようとするものであった。十九世紀前半から第二次世界大戦にいたる一五〇年間の西洋絵画を概観。下巻は、世紀末絵画から抽象絵画までを描く。増補にあたり、あとがきを新規に収載。,1
社説対決・五番勝負,"諏訪哲二, 森永卓郎, 戸高一成, 長山靖生, 桜井裕子 著 , ラクレ編集部 編",中央公論新社,中公新書ラクレ,2007.1,9784121502353,814,https://books.rakuten.co.jp/rb/4265588/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2353/9784121502353.jpg,,1
季語百話 : 花をひろう,高橋睦郎 著,中央公論新社,中公新書 ; 2091,2011.1,9784121020918,858,https://books.rakuten.co.jp/rb/6965676/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0918/9784121020918.jpg,,1
芭蕉 : 「かるみ」の境地へ,田中善信 著,中央公論新社,中公新書 ; 2048,2010.3,9784121020482,990,https://books.rakuten.co.jp/rb/6384570/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0482/9784121020482.jpg,古典文学の名作に数えられている『おくのほそ道』だが、芭蕉にとって紀行文を書くことは趣味であり、修練の一つであったにすぎない。芭蕉は、「俗」を対象とする俳諧を、和歌や連歌と同等の文学に高めることに苦心したが、生前それが叶うことはなかった。本書は俳諧師の名乗りをあげた『貝おほひ』以降の作品を丹念に読みながらその足跡を追い、「俳聖」としてではなく、江戸を生きた一人の人間としての実像を描く。,1
日蓮 : 「闘う仏教者」の実像,松尾剛次 著,中央公論新社,中公新書 ; 2779,2023.11,9784121027795,924,https://books.rakuten.co.jp/rb/17655488/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7795/9784121027795.jpg,蒙古が襲来するなど、激動した鎌倉時代を生きた日蓮。自筆の書簡、数多い著作ほか関係史料を博捜し、その思想と人物像に迫る。,1
快適都市空間をつくる,青木仁 著,中央公論新社,中公新書,2000.6,4121015401,814,https://books.rakuten.co.jp/rb/1166350/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1210/12101540.jpg,私たちはしばしば、日本の都市が暮らしにくく、しかも美しくもない、という実感を抱いている。それは、明治以降の近代都市が産業優先で形成され、建設に際しても、何を建てるかだけが問題となり、周辺状況を考慮することがなおざりにされてきたためである。本書は、公園や街路、建造物などの現場を丹念に取材した成果を盛りこみながら、真に快適な生活空間へと都市を再創造するための道筋を示す試みである。,1
名医に聞く健康法,中央公論新社 編,中央公論新社,中公新書ラクレ ; 838,2025.3,9784121508386,1155,https://books.rakuten.co.jp/rb/18138190/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8386/9784121508386_1_14.jpg,"〈専門医の最新知見〉と〈私の健康法〉
　和田秀樹、小林弘幸、浦上克哉、坪田聡、能勢博、小川郁ほか
　スーパードクター17名が解説

予防医療や健康術が世の中にあふれていますが、
何をどう選ぶのが正解でしょうか。
この本では17人の医師が
専門領域の最新知見と有益な健康情報を解説します。
「認知症」や「がん」など生活に影響する病気、
「筋力低下」「不眠」「聞こえ」「メンタルの不調」など
中高年が気になる症状を医療記事に定評のある『婦人公論』から厳選。
さらに医師自身の〈私の健康法〉は書籍オリジナル。
専門医ならではの知恵ある健康習慣を披露します。
長生きを支えるヒントを凝縮した一冊。

◆「認知症」「老人性うつ」初期症状は似ている

◆よく噛むと自律神経が安定　

◆高血圧に10歳若返る速歩き

◆腰ひざ痛前屈みスマホ姿勢が原因

◆70代は5割が難聴。衰えは30代から

◆朝までぐっすり眠れる脳冷まし

◆100歳で元気な人真面目でハデ好き　

◆歯周病ケアで糖尿病リスク減

◆免疫力を高めるネバネバ成分　

◆動脈硬化引き金は腸の腐敗ガス　

◆運動習慣で緑内障リスク5割減　

◆顔は洗うな泡を置くだけでいい

◆大人アレルギー疲労やストレスでも発症

◆誤嚥性肺炎を防ぐ歯ぐきマッサージ",1
スイス : 花の旅 : カラー版,中塚裕 著,中央公論新社,中公新書,2003.4,4121016920,1078,https://books.rakuten.co.jp/rb/1552255/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1210/12101692.jpg,旅人の心をとらえて離さない壮麗な山並み、そこかしこに咲きこぼれる色鮮やかな花々-。山の国スイスは、美しい花の国でもある。自然への配慮を尽くして敷かれた登山鉄道と５万キロに及ぶハイキング・コースは、美しい自然をすべての旅人にと願う、この国の人々からの贈り物なのだ。すがすがしいスイスの風があふれ出すフォト・ガイド・ブック。,1
韓国はなぜ危機か,"韓国経済新聞 著 , 豊浦潤一 訳",中央公論新社,中公新書ラクレ ; 556,2016.6,9784121505569,924,https://books.rakuten.co.jp/rb/14273951/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5569/9784121505569.jpg,韓国経済新聞は定評のあるクオリティペーパー。そんな有力メディアが政治、経済、社会、教育など多面的に自国の「膿」をえぐり出し、警鐘を鳴らした話題作、待望の翻訳。市民５０００人、識者４００人へのアンケートに加え、生の声も豊富。未婚、少子化など、共通の課題も参考になる。,1
老いと孤独の作法,山折哲雄 著,中央公論新社,中公新書ラクレ ; 633,2018.10,9784121506337,946,https://books.rakuten.co.jp/rb/15637587/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6337/9784121506337.jpg,日本人の伝統的な死生観をさぐり、老い方の作法を考える。人生の後半期をどう生きるかを模索している人たちへのヒントが満載。,1
虫たちの生き残り戦略,安富和男 著,中央公論新社,中公新書,2002.5,4121016416,770,https://books.rakuten.co.jp/rb/1447118/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6416/9784121016416.jpg,四億年の歴史をもつ昆虫類は、環境へ巧みに適応し、姿形や生活様式をさまざまに進化させてきた。一見不可解なふるまいにも、生き残りをかけた驚くべき知恵が隠されている。殺虫剤を強壮薬にするゴミムシダマシ、光の輪をつくって卵を守るイリオモテボタル、植物の種を蒔くクロヤマアリ、大雪を予知するオオカマキリなど、最新の知見を交えながら虫たちの行動の謎に迫る。昆虫の世界への興味をかきたてる二四話。,1
遷都 : 夢から政策課題へ,八幡和郎 著,中央公論社,中公新書,1988.8,4121008871,641,https://books.rakuten.co.jp/rb/318689/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,遷都とは一体なにか。東京一極集中問題の解決と地方復活のために、なぜ遷都が提案されるのか。本書は東京が首都となった経緯から説きおこし、古今東西の首都の歴史、各種の遷都論の系譜、遷都の意義と効果、実現可能性、分都と展都、新首都の位置と求められる機能を多角的に検証する。さらに道州制などの地方分権にも言及することによって、遷都が広い基盤で議論されるための偏らない情報を提供する格好の案内書となっている。,1
学校のモンスター,諏訪哲二 著,中央公論新社,中公新書ラクレ,2007.10,9784121502582,836,https://books.rakuten.co.jp/rb/4853212/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150258.jpg,,1
国際政治 : 恐怖と希望,高坂正堯 著,中央公論新社,中公新書 ; 108,2017.10,9784121801081,946,https://books.rakuten.co.jp/rb/15179387/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1081/9784121801081.jpg,世界平和を実現するために人類は古くから叡智を傾けたが、戦いは繰り返された。戦争の危機はなぜ去らないのかーーこの問いに答える書物は少ない。国際関係を単純に図式化・理想化することなく、また「複雑怪奇」といって正確な認識を諦めることもなく追い求めた著者が、軍縮、経済交流、国際機構などを具体的に検討しながら、国家利益やイデオロギーがからみあう現実世界を分析し、組織的に論じた国際政治の入門書。,1
殷 : 中国史最古の王朝,落合淳思 著,中央公論新社,中公新書 ; 2303,2015.1,9784121023032,968,https://books.rakuten.co.jp/rb/13055423/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3032/9784121023032.jpg,殷王朝は、今から三〇〇〇年以上も前に中国に実在した王朝である。酒池肉林に耽る紂王の伝説など、多くの逸話が残されているが、これらは『史記』をはじめとする後世の史書の創作である。いまだ謎き殷王朝の実像を知るには、同時代資料である甲骨文字を読み解かねばならない。本書は、膨大な数にのぼる甲骨文字から、殷王朝の軍事や祭祀、王の系譜、支配体制と統治の手法などを再現し、解明したものである。,1
近代絵画史 : カラー版. 上,高階秀爾 著,中央公論新社,中公新書 ; 385,2017.9,9784121903853,1100,https://books.rakuten.co.jp/rb/15143824/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3853/9784121903853.jpg,絵画における近代は、印象派とともに始まる、といわれる。しかし、印象派の「革命」をもたらした要因がロマン主義の運動にあるとすれば、広い意味でのロマン主義に始まる大きな歴史の流れの中で近代絵画は理解される必要がある。十九世紀前半から第二次世界大戦にいたるおよそ一五〇年間の西洋絵画を概観。上巻は近代絵画の先駆者ゴヤから、ボナールに代表されるナビ派までを描く。名著をカラーで刷新。,1
沸騰する中国経済,"田代秀敏, 賀暁東, 英華 著",中央公論新社,中公新書ラクレ,2002.10,4121500660,836,https://books.rakuten.co.jp/rb/1491035/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150066.gif,改革開放路線のもと２０年以上にわたる歴史的な経済成長が続く中国。その実像と将来の姿を、日中の若手経済学者と経済記者が日本との関係から詳細にレポートする。現代中国の素顔を一冊に。,1
日めくり四季のうた,長谷川櫂 著,中央公論新社,中公新書 ; 2082,2010.11,9784121020826,836,https://books.rakuten.co.jp/rb/6805616/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0826/9784121020826.jpg,冬になれば落葉樹は葉を落とす。この単純で平凡な樹木の営みをほめたたえるうたがある。人間の世界に暮らしていると忘れてしまいがちになるけれど、単純で平凡なものこそ宇宙の根幹であることを、詩は私たちに告げる。本書では、俳句の実作者でもある著者が、一日一詩のかたちで、俳句、短歌、漢詩などを紹介し、著者のことばを添えている。どう読んだらいいのか、何を見るべきか。そのことばで、詩がいっそう輝きを増す。,1
歴代海軍大将全覧,"半藤一利, 横山恵一, 秦郁彦, 戸高一成 著",中央公論新社,中公新書ラクレ,2005.5,4121501772,1430,https://books.rakuten.co.jp/rb/1792305/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150177.jpg,初代西郷従道から井上成美まで。７７人の海軍大将の事跡を追いながら、主要事件・海戦の内容も網羅、紹介する。日本海軍の建軍期から終焉までを一冊で鳥瞰した、海軍史の決定版。,1
恋愛達人の世界史,上村くにこ 著,中央公論新社,中公新書ラクレ,2006.2,4121502051,814,https://books.rakuten.co.jp/rb/3737390/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1215/12150205.jpg,あらゆるものと交わり世界を創造したギリシア神話のゼウスから、現代に甦った恋愛の騎士、『冬のソナタ』のヨン様まで-。男と女の３０００年史を繙けば、「恋愛の真実」が見えてくる。,1
物語イギリスの歴史. 上 (古代ブリテン島からエリザベス1世まで),君塚直隆 著,中央公論新社,中公新書 ; 2318,2015.5,9784121023186,946,https://books.rakuten.co.jp/rb/13202530/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3186/9784121023186.jpg,５世紀以降、ケルト人を駆逐しアングロ・サクソン人が定住したブリテン島。１１世紀、大陸のノルマン人が征服するが、常にフランス領土を求め戦争を繰り返した。その間、島内では諸侯が伸張。１３世紀にはマグナ・カルタを王が認め、議会の原型が成立する。その後も百年戦争の敗北、教皇からの破門と、王の権威低下が続いた。上巻は、大陸に固執する王たちを中心に、１６世紀半ばイングランドにエリザベス１世が君臨するまでを描く。,1
